timestamp,spot_open,spot_close,perp_open,perp_close,pair
2022-01-23 00:00:00+00:00,32927.44936351898,33062.628108368815,32870.5968383318,33061.64520179883,BTC/USD
2022-01-23 08:00:00+00:00,33062.628108368815,33475.66340510494,33061.64520179883,33448.34021266371,BTC/USD
2022-01-23 16:00:00+00:00,33475.66340510494,33977.18548140047,33448.34021266371,33979.939184283285,BTC/USD
2022-01-24 00:00:00+00:00,33977.18548140047,34541.895490708215,33979.939184283285,34512.11384539125,BTC/USD
2022-01-24 08:00:00+00:00,34541.895490708215,34336.98203295519,34512.11384539125,34348.63595349384,BTC/USD
2022-01-24 16:00:00+00:00,34336.98203295519,34057.18495513397,34348.63595349384,34057.71154524801,BTC/USD
2022-01-25 00:00:00+00:00,34057.18495513397,34667.2065358068,34057.71154524801,34706.043955379784,BTC/USD
2022-01-25 08:00:00+00:00,34667.2065358068,34568.276792802935,34706.043955379784,34568.46303379405,BTC/USD
2022-01-25 16:00:00+00:00,34568.276792802935,33743.17541766117,34568.46303379405,33722.4262584601,BTC/USD
2022-01-26 00:00:00+00:00,33743.17541766117,33030.02856330993,33722.4262584601,33023.504845814045,BTC/USD
2022-01-26 08:00:00+00:00,33030.02856330993,32446.62287584103,33023.504845814045,32337.583047266075,BTC/USD
2022-01-26 16:00:00+00:00,32446.62287584103,32772.90347610373,32337.583047266075,32806.17921872001,BTC/USD
2022-01-27 00:00:00+00:00,32772.90347610373,32872.607736591825,32806.17921872001,32921.08252601796,BTC/USD
2022-01-27 08:00:00+00:00,32872.607736591825,33329.49950095949,32921.08252601796,33535.242171141304,BTC/USD
2022-01-27 16:00:00+00:00,33329.49950095949,33058.88553228058,33535.242171141304,33007.49252019748,BTC/USD
2022-01-28 00:00:00+00:00,33058.88553228058,33169.957299081834,33007.49252019748,33147.750462647506,BTC/USD
2022-01-28 08:00:00+00:00,33169.957299081834,33588.138866947185,33147.750462647506,33539.79222376554,BTC/USD
2022-01-28 16:00:00+00:00,33588.138866947185,33392.673576232206,33539.79222376554,33410.38118518951,BTC/USD
2022-01-29 00:00:00+00:00,33392.673576232206,33701.72174849293,33410.38118518951,33733.88081896059,BTC/USD
2022-01-29 08:00:00+00:00,33701.72174849293,33274.34769879737,33733.88081896059,33269.907665967665,BTC/USD
2022-01-29 16:00:00+00:00,33274.34769879737,33045.827789913936,33269.907665967665,33135.5741378457,BTC/USD
2022-01-30 00:00:00+00:00,33045.827789913936,32806.834670279495,33135.5741378457,32756.23180884291,BTC/USD
2022-01-30 08:00:00+00:00,32806.834670279495,32052.88105407611,32756.23180884291,32131.905352715257,BTC/USD
2022-01-30 16:00:00+00:00,32052.88105407611,32368.723703301945,32131.905352715257,32412.299923900264,BTC/USD
2022-01-31 00:00:00+00:00,32368.723703301945,32079.339732225417,32412.299923900264,32078.374952506943,BTC/USD
2022-01-31 08:00:00+00:00,32079.339732225417,32094.915501198575,32078.374952506943,32069.645839015244,BTC/USD
2022-01-31 16:00:00+00:00,32094.915501198575,32407.20891959363,32069.645839015244,32603.812742182752,BTC/USD
2022-02-01 00:00:00+00:00,32407.20891959363,32700.55586760818,32603.812742182752,32633.7642750384,BTC/USD
2022-02-01 08:00:00+00:00,32700.55586760818,33138.713488185036,32633.7642750384,33163.396293660495,BTC/USD
2022-02-01 16:00:00+00:00,33138.713488185036,33082.60604490378,33163.396293660495,33020.5580400333,BTC/USD
2022-02-02 00:00:00+00:00,33082.60604490378,32816.54560821457,33020.5580400333,32963.040370054834,BTC/USD
2022-02-02 08:00:00+00:00,32816.54560821457,32773.06300527245,32963.040370054834,32845.723043143626,BTC/USD
2022-02-02 16:00:00+00:00,32773.06300527245,31712.240240809697,32845.723043143626,31658.460254996862,BTC/USD
2022-02-03 00:00:00+00:00,31712.240240809697,30830.89288340923,31658.460254996862,30870.402286746852,BTC/USD
2022-02-03 08:00:00+00:00,30830.89288340923,30047.381089357757,30870.402286746852,30066.73879321349,BTC/USD
2022-02-03 16:00:00+00:00,30047.381089357757,29471.587231280173,30066.73879321349,29433.522851934227,BTC/USD
2022-02-04 00:00:00+00:00,29471.587231280173,29711.060746326286,29433.522851934227,29767.375404110677,BTC/USD
2022-02-04 08:00:00+00:00,29711.060746326286,29194.289624062494,29767.375404110677,29222.70335991277,BTC/USD
2022-02-04 16:00:00+00:00,29194.289624062494,28985.187054737493,29222.70335991277,29000.81722366112,BTC/USD
2022-02-05 00:00:00+00:00,28985.187054737493,29741.564942041037,29000.81722366112,29738.448047505375,BTC/USD
2022-02-05 08:00:00+00:00,29741.564942041037,29541.247046446457,29738.448047505375,29573.081764587372,BTC/USD
2022-02-05 16:00:00+00:00,29541.247046446457,29979.519324884877,29573.081764587372,29996.711654461385,BTC/USD
2022-02-06 00:00:00+00:00,29979.519324884877,29441.801122818673,29996.711654461385,29446.150658215192,BTC/USD
2022-02-06 08:00:00+00:00,29441.801122818673,29330.2696206117,29446.150658215192,29283.266696494153,BTC/USD
2022-02-06 16:00:00+00:00,29330.2696206117,28794.916400050894,29283.266696494153,28916.846043310856,BTC/USD
2022-02-07 00:00:00+00:00,28794.916400050894,28610.65652704906,28916.846043310856,28535.523516528294,BTC/USD
2022-02-07 08:00:00+00:00,28610.65652704906,29093.80803563921,28535.523516528294,29124.911950792142,BTC/USD
2022-02-07 16:00:00+00:00,29093.80803563921,28129.974975582907,29124.911950792142,28107.454065415153,BTC/USD
2022-02-08 00:00:00+00:00,28129.974975582907,28377.85497713758,28107.454065415153,28502.68542023221,BTC/USD
2022-02-08 08:00:00+00:00,28377.85497713758,28517.527857376208,28502.68542023221,28453.115136316374,BTC/USD
2022-02-08 16:00:00+00:00,28517.527857376208,28203.555851730594,28453.115136316374,28186.966220955568,BTC/USD
2022-02-09 00:00:00+00:00,28203.555851730594,27438.393328701204,28186.966220955568,27417.105129119558,BTC/USD
2022-02-09 08:00:00+00:00,27438.393328701204,27502.037255449435,27417.105129119558,27509.1540137551,BTC/USD
2022-02-09 16:00:00+00:00,27502.037255449435,27241.983519356076,27509.1540137551,27212.059820604707,BTC/USD
2022-02-10 00:00:00+00:00,27241.983519356076,27391.41759533582,27212.059820604707,27380.931536270877,BTC/USD
2022-02-10 08:00:00+00:00,27391.41759533582,27427.85157792854,27380.931536270877,27380.62376166402,BTC/USD
2022-02-10 16:00:00+00:00,27427.85157792854,28330.036741260843,27380.62376166402,28335.485657897512,BTC/USD
2022-02-11 00:00:00+00:00,28330.036741260843,28222.540427393033,28335.485657897512,28211.24656013413,BTC/USD
2022-02-11 08:00:00+00:00,28222.540427393033,27685.712162266842,28211.24656013413,27652.753833711948,BTC/USD
2022-02-11 16:00:00+00:00,27685.712162266842,27808.39553256505,27652.753833711948,27832.546777102467,BTC/USD
2022-02-12 00:00:00+00:00,27808.39553256505,27953.9734537438,27832.546777102467,27924.72986513277,BTC/USD
2022-02-12 08:00:00+00:00,27953.9734537438,28736.203693690764,27924.72986513277,28754.524602658006,BTC/USD
2022-02-12 16:00:00+00:00,28736.203693690764,29237.783062471197,28754.524602658006,29221.385558847443,BTC/USD
2022-02-13 00:00:00+00:00,29237.783062471197,29469.970833190233,29221.385558847443,29507.729442625314,BTC/USD
2022-02-13 08:00:00+00:00,29469.970833190233,30356.642753038446,29507.729442625314,30374.845823386873,BTC/USD
2022-02-13 16:00:00+00:00,30356.642753038446,29682.70562998002,30374.845823386873,29658.768359410355,BTC/USD
2022-02-14 00:00:00+00:00,29682.70562998002,29338.42172889447,29658.768359410355,29316.897125152904,BTC/USD
2022-02-14 08:00:00+00:00,29338.42172889447,28835.212924088482,29316.897125152904,28849.181282667316,BTC/USD
2022-02-14 16:00:00+00:00,28835.212924088482,28641.02997019217,28849.181282667316,28635.018146268016,BTC/USD
2022-02-15 00:00:00+00:00,28641.02997019217,27901.993913741208,28635.018146268016,27898.21391886101,BTC/USD
2022-02-15 08:00:00+00:00,27901.993913741208,28277.724628492535,27898.21391886101,28306.505444648417,BTC/USD
2022-02-15 16:00:00+00:00,28277.724628492535,28179.90890756227,28306.505444648417,28163.03052016093,BTC/USD
2022-02-16 00:00:00+00:00,28179.90890756227,27402.06367026145,28163.03052016093,27404.064980467727,BTC/USD
2022-02-16 08:00:00+00:00,27402.06367026145,26885.0232995791,27404.064980467727,26905.555451958917,BTC/USD
2022-02-16 16:00:00+00:00,26885.0232995791,27075.4579766949,26905.555451958917,27092.983757938895,BTC/USD
2022-02-17 00:00:00+00:00,27075.4579766949,27549.681381319442,27092.983757938895,27546.163558811746,BTC/USD
2022-02-17 08:00:00+00:00,27549.681381319442,28677.4935453145,27546.163558811746,28670.865468087817,BTC/USD
2022-02-17 16:00:00+00:00,28677.4935453145,30394.127586135,28670.865468087817,30351.847762921716,BTC/USD
2022-02-18 00:00:00+00:00,30394.127586135,30670.142803917897,30351.847762921716,30644.226656109127,BTC/USD
2022-02-18 08:00:00+00:00,30670.142803917897,30106.834475825875,30644.226656109127,30114.502306656548,BTC/USD
2022-02-18 16:00:00+00:00,30106.834475825875,28898.00513954296,30114.502306656548,28894.817523379195,BTC/USD
2022-02-19 00:00:00+00:00,28898.00513954296,29076.52664832794,28894.817523379195,29078.269543685234,BTC/USD
2022-02-19 08:00:00+00:00,29076.52664832794,28641.670222481775,29078.269543685234,28665.482989813503,BTC/USD
2022-02-19 16:00:00+00:00,28641.670222481775,28434.517841556037,28665.482989813503,28407.509073453377,BTC/USD
2022-02-20 00:00:00+00:00,28434.517841556037,28119.98261637414,28407.509073453377,28114.669507579652,BTC/USD
2022-02-20 08:00:00+00:00,28119.98261637414,28067.57240559439,28114.669507579652,28071.80973249781,BTC/USD
2022-02-20 16:00:00+00:00,28067.57240559439,28687.281735712928,28071.80973249781,28671.121388099964,BTC/USD
2022-02-21 00:00:00+00:00,28687.281735712928,28801.825589780055,28671.121388099964,28834.808913116933,BTC/USD
2022-02-21 08:00:00+00:00,28801.825589780055,28738.069881102652,28834.808913116933,28758.9587059009,BTC/USD
2022-02-21 16:00:00+00:00,28738.069881102652,28176.250576662682,28758.9587059009,28182.790472122437,BTC/USD
2022-02-22 00:00:00+00:00,28176.250576662682,27280.816503273687,28182.790472122437,27319.97498962265,BTC/USD
2022-02-22 08:00:00+00:00,27280.816503273687,27037.67463270345,27319.97498962265,27005.253318400573,BTC/USD
2022-02-22 16:00:00+00:00,27037.67463270345,27025.336184740954,27005.253318400573,27025.16914046548,BTC/USD
2022-02-23 00:00:00+00:00,27025.336184740954,27997.133473781247,27025.16914046548,28005.33858179375,BTC/USD
2022-02-23 08:00:00+00:00,27997.133473781247,28085.715516198674,28005.33858179375,28065.16676990415,BTC/USD
2022-02-23 16:00:00+00:00,28085.715516198674,28650.330736924785,28065.16676990415,28657.22319378917,BTC/USD
2022-02-24 00:00:00+00:00,28650.330736924785,28387.739891950157,28657.22319378917,28362.60919114805,BTC/USD
2022-02-24 08:00:00+00:00,28387.739891950157,27751.269559924294,28362.60919114805,27766.6006337531,BTC/USD
2022-02-24 16:00:00+00:00,27751.269559924294,27246.467149798722,27766.6006337531,27269.524958006514,BTC/USD
2022-02-25 00:00:00+00:00,27246.467149798722,26877.198858322878,27269.524958006514,26883.05450550519,BTC/USD
2022-02-25 08:00:00+00:00,26877.198858322878,28041.559728619937,26883.05450550519,27999.995456142977,BTC/USD
2022-02-25 16:00:00+00:00,28041.559728619937,27609.315769747358,27999.995456142977,27587.961763659343,BTC/USD
2022-02-26 00:00:00+00:00,27609.315769747358,28084.66307968921,27587.961763659343,28097.35083183159,BTC/USD
2022-02-26 08:00:00+00:00,28084.66307968921,27607.50049755099,28097.35083183159,27607.96869080004,BTC/USD
2022-02-26 16:00:00+00:00,27607.50049755099,28134.211239034295,27607.96869080004,28073.576328054558,BTC/USD
2022-02-27 00:00:00+00:00,28134.211239034295,28364.770023658726,28073.576328054558,28392.972102072195,BTC/USD
2022-02-27 08:00:00+00:00,28364.770023658726,28294.602314952306,28392.972102072195,28297.69562815087,BTC/USD
2022-02-27 16:00:00+00:00,28294.602314952306,28288.92428541118,28297.69562815087,28270.387692487984,BTC/USD
2022-02-28 00:00:00+00:00,28288.92428541118,27944.164949339,28270.387692487984,27966.407512007536,BTC/USD
2022-02-28 08:00:00+00:00,27944.164949339,28207.011334826588,27966.407512007536,28191.722231767497,BTC/USD
2022-02-28 16:00:00+00:00,28207.011334826588,27972.82118216593,28191.722231767497,27957.41482378335,BTC/USD
2022-03-01 00:00:00+00:00,27972.82118216593,27323.820756560628,27957.41482378335,27331.654007443783,BTC/USD
2022-03-01 08:00:00+00:00,27323.820756560628,26662.456091824806,27331.654007443783,26700.445579598727,BTC/USD
2022-03-01 16:00:00+00:00,26662.456091824806,26769.055358399215,26700.445579598727,26803.82487443629,BTC/USD
2022-03-02 00:00:00+00:00,26769.055358399215,27628.96145397769,26803.82487443629,27636.912218087906,BTC/USD
2022-03-02 08:00:00+00:00,27628.96145397769,27732.562238577044,27636.912218087906,27742.82074982688,BTC/USD
2022-03-02 16:00:00+00:00,27732.562238577044,27684.615184342158,27742.82074982688,27702.145059025024,BTC/USD
2022-03-03 00:00:00+00:00,27684.615184342158,27857.19589987201,27702.145059025024,27829.183067481845,BTC/USD
2022-03-03 08:00:00+00:00,27857.19589987201,28598.235383789437,27829.183067481845,28612.972588403794,BTC/USD
2022-03-03 16:00:00+00:00,28598.235383789437,28738.978334149877,28612.972588403794,28722.101116952555,BTC/USD
2022-03-04 00:00:00+00:00,28738.978334149877,28525.04622053939,28722.101116952555,28532.313901799873,BTC/USD
2022-03-04 08:00:00+00:00,28525.04622053939,29169.197407682514,28532.313901799873,29163.889369175686,BTC/USD
2022-03-04 16:00:00+00:00,29169.197407682514,29433.55359865366,29163.889369175686,29445.355472381823,BTC/USD
2022-03-05 00:00:00+00:00,29433.55359865366,30353.20313619908,29445.355472381823,30356.070990970624,BTC/USD
2022-03-05 08:00:00+00:00,30353.20313619908,30480.932168317075,30356.070990970624,30405.997106528204,BTC/USD
2022-03-05 16:00:00+00:00,30480.932168317075,29774.40560843409,30405.997106528204,29778.666723941526,BTC/USD
2022-03-06 00:00:00+00:00,29774.40560843409,29002.281379548695,29778.666723941526,29017.180500037728,BTC/USD
2022-03-06 08:00:00+00:00,29002.281379548695,29976.194771638955,29017.180500037728,29986.888559658146,BTC/USD
2022-03-06 16:00:00+00:00,29976.194771638955,31027.112106539706,29986.888559658146,31024.565750016853,BTC/USD
2022-03-07 00:00:00+00:00,31027.112106539706,30936.450693415038,31024.565750016853,30977.092816785454,BTC/USD
2022-03-07 08:00:00+00:00,30936.450693415038,30722.896795452125,30977.092816785454,30730.54982306083,BTC/USD
2022-03-07 16:00:00+00:00,30722.896795452125,31636.618100409167,30730.54982306083,31647.695302849934,BTC/USD
2022-03-08 00:00:00+00:00,31636.618100409167,30974.66549001047,31647.695302849934,31000.547719630664,BTC/USD
2022-03-08 08:00:00+00:00,30974.66549001047,30453.306215413562,31000.547719630664,30462.139939934626,BTC/USD
2022-03-08 16:00:00+00:00,30453.306215413562,30859.090996336257,30462.139939934626,30836.92138708111,BTC/USD
2022-03-09 00:00:00+00:00,30859.090996336257,30639.19860893821,30836.92138708111,30579.431645501092,BTC/USD
2022-03-09 08:00:00+00:00,30639.19860893821,30654.50338624704,30579.431645501092,30642.80266280179,BTC/USD
2022-03-09 16:00:00+00:00,30654.50338624704,30574.584237806237,30642.80266280179,30593.196712271383,BTC/USD
2022-03-10 00:00:00+00:00,30574.584237806237,30796.4688916401,30593.196712271383,30787.76959549109,BTC/USD
2022-03-10 08:00:00+00:00,30796.4688916401,31678.78159638835,30787.76959549109,31699.08588012856,BTC/USD
2022-03-10 16:00:00+00:00,31678.78159638835,31754.24634663547,31699.08588012856,31758.024547544956,BTC/USD
2022-03-11 00:00:00+00:00,31754.24634663547,32177.75273960722,31758.024547544956,32210.910396824158,BTC/USD
2022-03-11 08:00:00+00:00,32177.75273960722,30926.206008997913,32210.910396824158,30918.902062836547,BTC/USD
2022-03-11 16:00:00+00:00,30926.206008997913,30915.168182777757,30918.902062836547,30926.73329558424,BTC/USD
2022-03-12 00:00:00+00:00,30915.168182777757,30425.571692517533,30926.73329558424,30437.88516635689,BTC/USD
2022-03-12 08:00:00+00:00,30425.571692517533,29723.63045712131,30437.88516635689,29759.33690444596,BTC/USD
2022-03-12 16:00:00+00:00,29723.63045712131,29232.844276779637,29759.33690444596,29192.932386689226,BTC/USD
2022-03-13 00:00:00+00:00,29232.844276779637,29059.04275705191,29192.932386689226,29048.38603253157,BTC/USD
2022-03-13 08:00:00+00:00,29059.04275705191,29604.332772385224,29048.38603253157,29624.42857490254,BTC/USD
2022-03-13 16:00:00+00:00,29604.332772385224,28860.28668877579,29624.42857490254,28895.978701253855,BTC/USD
2022-03-14 00:00:00+00:00,28860.28668877579,28894.988719578356,28895.978701253855,28900.538210498107,BTC/USD
2022-03-14 08:00:00+00:00,28894.988719578356,28638.663413326954,28900.538210498107,28631.957288491318,BTC/USD
2022-03-14 16:00:00+00:00,28638.663413326954,28472.001827761218,28631.957288491318,28489.247168222602,BTC/USD
2022-03-15 00:00:00+00:00,28472.001827761218,29055.80570394655,28489.247168222602,29075.998388863372,BTC/USD
2022-03-15 08:00:00+00:00,29055.80570394655,29382.183286699325,29075.998388863372,29373.72917040828,BTC/USD
2022-03-15 16:00:00+00:00,29382.183286699325,30182.397768107723,29373.72917040828,30190.373341453207,BTC/USD
2022-03-16 00:00:00+00:00,30182.397768107723,30108.99470898134,30190.373341453207,30137.43030025955,BTC/USD
2022-03-16 08:00:00+00:00,30108.99470898134,29718.02017653654,30137.43030025955,29762.964735340574,BTC/USD
2022-03-16 16:00:00+00:00,29718.02017653654,29605.38760390734,29762.964735340574,29622.975690031133,BTC/USD
2022-03-17 00:00:00+00:00,29605.38760390734,29764.598163655366,29622.975690031133,29765.64918487348,BTC/USD
2022-03-17 08:00:00+00:00,29764.598163655366,29885.939667459465,29765.64918487348,29884.6467975006,BTC/USD
2022-03-17 16:00:00+00:00,29885.939667459465,29273.643272930298,29884.6467975006,29286.696895311776,BTC/USD
2022-03-18 00:00:00+00:00,29273.643272930298,29343.323707115338,29286.696895311776,29340.608326586538,BTC/USD
2022-03-18 08:00:00+00:00,29343.323707115338,29492.857699559947,29340.608326586538,29497.332131761337,BTC/USD
2022-03-18 16:00:00+00:00,29492.857699559947,31006.55679526,29497.332131761337,30980.31591487717,BTC/USD
2022-03-19 00:00:00+00:00,31006.55679526,32190.308254103868,30980.31591487717,32223.710390886474,BTC/USD
2022-03-19 08:00:00+00:00,32190.308254103868,31674.287151035853,32223.710390886474,31645.395520273505,BTC/USD
2022-03-19 16:00:00+00:00,31674.287151035853,31514.891155964222,31645.395520273505,31503.99679188591,BTC/USD
2022-03-20 00:00:00+00:00,31514.891155964222,30640.230833625756,31503.99679188591,30642.623057658002,BTC/USD
2022-03-20 08:00:00+00:00,30640.230833625756,30304.93775055093,30642.623057658002,30353.20713731668,BTC/USD
2022-03-20 16:00:00+00:00,30304.93775055093,30511.695486835186,30353.20713731668,30501.37806721816,BTC/USD
2022-03-21 00:00:00+00:00,30511.695486835186,31261.789483013,30501.37806721816,31245.132806078287,BTC/USD
2022-03-21 08:00:00+00:00,31261.789483013,30835.76522118166,31245.132806078287,30822.177332267453,BTC/USD
2022-03-21 16:00:00+00:00,30835.76522118166,30460.351015414006,30822.177332267453,30500.775487433137,BTC/USD
2022-03-22 00:00:00+00:00,30460.351015414006,29219.80755965528,30500.775487433137,29154.066569302304,BTC/USD
2022-03-22 08:00:00+00:00,29219.80755965528,29144.073594101563,29154.066569302304,29120.694497764234,BTC/USD
2022-03-22 16:00:00+00:00,29144.073594101563,28559.3006926449,29120.694497764234,28621.703649063555,BTC/USD
2022-03-23 00:00:00+00:00,28559.3006926449,28280.79378290353,28621.703649063555,28294.162274159873,BTC/USD
2022-03-23 08:00:00+00:00,28280.79378290353,27814.53687885171,28294.162274159873,27789.92691152303,BTC/USD
2022-03-23 16:00:00+00:00,27814.53687885171,27779.746179124963,27789.92691152303,27778.81460240084,BTC/USD
2022-03-24 00:00:00+00:00,27779.746179124963,26853.07293083617,27778.81460240084,26854.52202074188,BTC/USD
2022-03-24 08:00:00+00:00,26853.07293083617,26105.94832559879,26854.52202074188,26123.619447156067,BTC/USD
2022-03-24 16:00:00+00:00,26105.94832559879,27237.313368313833,26123.619447156067,27277.395842307847,BTC/USD
2022-03-25 00:00:00+00:00,27237.313368313833,26573.091205654702,27277.395842307847,26581.3512210665,BTC/USD
2022-03-25 08:00:00+00:00,26573.091205654702,26022.329886625394,26581.3512210665,26011.092647193436,BTC/USD
2022-03-25 16:00:00+00:00,26022.329886625394,27002.713944234485,26011.092647193436,27019.716677066433,BTC/USD
2022-03-26 00:00:00+00:00,27002.713944234485,28614.15175762876,27019.716677066433,28598.167830722192,BTC/USD
